t0,location,rbd_name,t1,target_ratio_t1_output,ds,location_index,rbd_index,t0_index,n_bg_isolates_target,n_isolates_target_cusum,n_bg_isolates,n_bg_clusters,target_isolates_t0,total_isolates_t0,target_ratio_t0,rbd_name_mut,target_isolates_t1,total_isolates_t1,target_ratio_t1_label,target_ratio_t1_mask
2025-03-03,North America,r1585,30,0.004680740647017956,major_test,1,840,1896,0.14285715,0.14285715,64233.285,111,0.14285715,202.71428,0.0007047216640785,NB.1.8.1,0.85714287,108.71429,0.007884363,1
2025-03-04,Asia,r1585,30,0.05473512038588524,major_test,3,840,1897,7.857143,7.8571434,10975.571,82,1.0,39.857143,0.0250896047800779,NB.1.8.1,3.0,27.857143,0.10769231,0
2025-03-05,Asia,r1585,30,0.07502417266368866,major_test,3,840,1898,8.857143,8.857143,10890.857,82,1.0,35.142857,0.0284552853554487,NB.1.8.1,3.4285715,30.857143,0.11111111,0
2025-03-05,Europe,r1585,30,0.005045596044510603,major_test,2,840,1898,0.0,0.0,23309.715,96,0.0,43.0,0.0,NB.1.8.1,0.14285715,25.142857,0.0056818184,0
2025-03-06,Asia,r1585,30,0.09223032742738724,major_test,3,840,1899,9.857143,9.857143,10801.286,82,1.0,35.142857,0.0284552853554487,NB.1.8.1,4.285714,30.714285,0.13953488,0
2025-03-06,Europe,r1585,30,0.0050101084634661674,major_test,2,840,1899,0.0,0.0,23115.572,96,0.0,44.57143,0.0,NB.1.8.1,0.14285715,26.428572,0.0054054055,0
2025-03-06,North America,r1585,30,0.004713762551546097,major_test,1,840,1899,0.5714286,0.5714286,63037.43,109,0.14285715,194.42857,0.0007347539067268,NB.1.8.1,1.7142857,105.0,0.01632653,1
2025-03-07,Asia,r1585,30,0.09299305081367493,major_test,3,840,1900,10.857143,10.857143,10717.286,82,1.2857143,33.142857,0.0387931019067764,NB.1.8.1,4.857143,31.142857,0.1559633,0
2025-03-07,Europe,r1585,30,0.005079682916402817,major_test,2,840,1900,0.0,0.0,22924.715,96,0.0,43.285713,0.0,NB.1.8.1,0.14285715,25.714285,0.005555556,0
2025-03-07,North America,r1585,30,0.004735512658953667,major_test,1,840,1900,0.71428573,0.71428573,62609.0,109,0.14285715,182.42857,0.0007830853573977,NB.1.8.1,2.2857144,101.28571,0.022566997,1
2025-03-08,Asia,r1585,30,0.12353122234344482,major_test,3,840,1901,12.142858,12.142858,10635.143,82,1.4285715,28.142857,0.0507614240050315,NB.1.8.1,5.285714,32.142857,0.16444445,0
2025-03-08,Europe,r1585,30,0.005102276802062988,major_test,2,840,1901,0.0,0.0,22732.715,96,0.0,39.57143,0.0,NB.1.8.1,0.2857143,26.285715,0.010869565,0
2025-03-08,North America,r1585,30,0.004735780414193869,major_test,1,840,1901,0.8571429,0.85714287,62175.855,108,0.14285715,177.0,0.0008071025367826,NB.1.8.1,2.2857144,100.85714,0.022662891,1
2025-03-09,Asia,r1585,30,0.18098516762256622,major_test,3,840,1902,13.571429,13.571429,10550.714,82,2.4285715,27.0,0.0899470895528793,NB.1.8.1,5.571429,32.0,0.17410715,0
2025-03-09,Europe,r1585,30,0.005002153571695089,major_test,2,840,1902,0.0,0.0,22542.428,96,0.0,38.0,0.0,NB.1.8.1,0.5714286,26.142857,0.021857925,0
2025-03-10,Asia,r1585,30,0.3358722925186157,major_test,3,840,1903,16.0,16.0,10463.571,82,2.2857144,27.285715,0.0837696343660354,NB.1.8.1,5.142857,31.0,0.16589862,0
2025-03-10,Europe,r1585,30,0.0051433551125228405,major_test,2,840,1903,0.0,0.0,22352.857,96,0.14285715,37.714287,0.0037878789007663,NB.1.8.1,0.42857143,24.285715,0.017647058,0
2025-03-10,North America,r1585,30,0.0046833110973238945,major_test,1,840,1903,1.0,1.0,61265.43,108,0.0,163.71428,0.0,NB.1.8.1,2.0,98.57143,0.020289855,0
2025-03-11,Asia,r1585,30,0.36419379711151123,major_test,3,840,1904,18.285715,18.285715,10378.143,82,1.8571428,29.0,0.064039409160614,NB.1.8.1,5.285714,30.571428,0.17289719,0
2025-03-11,Europe,r1585,30,0.006429068278521299,major_test,2,840,1904,0.14285715,0.14285715,22168.428,97,0.14285715,38.857143,0.0036764706019312,NB.1.8.1,0.42857143,25.571428,0.016759777,0
2025-03-11,North America,r1585,30,0.004669985268265009,major_test,1,840,1904,1.0,1.0,60789.855,108,0.0,152.71428,0.0,NB.1.8.1,1.7142857,97.42857,0.017595308,0
2025-03-12,Asia,r1585,30,0.34734079241752625,major_test,3,840,1905,20.142857,20.142859,10293.857,81,2.4285715,29.571428,0.0821256041526794,NB.1.8.1,4.857143,27.571428,0.1761658,0
2025-03-12,Europe,r1585,30,0.0065969983115792274,major_test,2,840,1905,0.2857143,0.2857143,21996.857,97,0.14285715,38.57143,0.0037037036381661,NB.1.8.1,0.5714286,24.857143,0.022988506,0
2025-03-12,North America,r1585,30,0.00469574611634016,major_test,1,840,1905,1.0,1.0,60308.145,106,0.0,149.85715,0.0,NB.1.8.1,1.5714285,90.85714,0.017295597,0
2025-03-13,Asia,r1585,30,0.4650125503540039,major_test,3,840,1906,22.571428,22.57143,10229.857,80,2.4285715,28.428572,0.0854271352291107,NB.1.8.1,4.714286,27.428572,0.171875,0
2025-03-13,North America,r1585,30,0.004662050399929285,major_test,1,840,1906,1.0,1.0,59822.715,106,0.0,144.71428,0.0,NB.1.8.1,1.7142857,81.0,0.02116402,0
2025-03-14,Asia,r1585,30,0.4767649173736572,major_test,3,840,1907,25.0,25.000002,10162.857,80,2.857143,31.285715,0.0913242027163505,NB.1.8.1,4.857143,26.142857,0.18579236,0
2025-03-14,Europe,r1585,30,0.010890835896134377,major_test,2,840,1907,0.5714286,0.5714286,21612.285,96,0.14285715,36.285713,0.0039370083250105,NB.1.8.1,0.71428573,22.142857,0.032258067,0
