ds,location_index,spike_index,t0_index,n_bg_isolates_target,n_isolates_target_cusum,location,spike_name,t0,n_bg_isolates,n_bg_clusters,target_isolates_t0,total_isolates_t0,target_ratio_t0,spike_name_mut
major_test,0,5,1458,0.0,2936.0002,Global,s144,2023-12-21,228867.0,1489,0.0,1924.4286,0.0,Beta
major_test,0,5,1459,0.0,2936.0002,Global,s144,2023-12-22,229487.42,1490,0.0,1587.2858,0.0,Beta
major_test,0,5,1460,0.0,2936.0002,Global,s144,2023-12-23,229870.14,1486,0.0,1642.7142,0.0,Beta
major_test,0,5,1461,0.0,2936.0002,Global,s144,2023-12-24,230345.0,1481,0.0,1699.5714,0.0,Beta
major_test,0,5,1462,0.0,2936.0002,Global,s144,2023-12-25,230871.58,1480,0.0,1793.7142,0.0,Beta
major_test,0,5,1463,0.0,2936.0002,Global,s144,2023-12-26,231456.86,1479,0.0,1861.0,0.0,Beta
major_test,0,5,1464,0.0,2936.0002,Global,s144,2023-12-27,232093.72,1474,0.0,1889.2858,0.0,Beta
major_test,0,5,1465,0.0,2936.0002,Global,s144,2023-12-28,232788.86,1468,0.0,1923.1428,0.0,Beta
major_test,0,5,1466,0.0,2936.0002,Global,s144,2023-12-29,233540.28,1462,0.0,1945.7142,0.0,Beta
major_test,0,5,1467,0.0,2936.0002,Global,s144,2023-12-30,234302.28,1462,0.0,2002.0,0.0,Beta
major_test,0,5,1468,0.0,2936.0002,Global,s144,2023-12-31,235094.0,1460,0.0,1977.8572,0.0,Beta
major_test,0,5,1469,0.0,2936.0002,Global,s144,2024-01-01,235869.72,1460,0.0,1978.5714,0.0,Beta
major_test,0,5,1470,0.0,2936.0002,Global,s144,2024-01-02,236640.42,1460,0.0,1959.1428,0.0,Beta
major_test,0,5,1471,0.0,2936.0002,Global,s144,2024-01-03,237387.28,1454,0.0,1944.4286,0.0,Beta
major_test,0,5,1472,0.0,2936.0002,Global,s144,2024-01-04,238098.0,1449,0.0,1927.8572,0.0,Beta
major_test,0,5,1473,0.0,2936.0002,Global,s144,2024-01-05,238772.14,1447,0.0,2113.2856,0.0,Beta
major_test,0,5,1474,0.0,2936.0002,Global,s144,2024-01-06,239590.42,1446,0.0,1967.7142,0.0,Beta
major_test,0,5,1475,0.0,2936.0002,Global,s144,2024-01-07,240292.28,1446,0.0,1906.0,0.0,Beta
major_test,0,5,1476,0.0,2936.0002,Global,s144,2024-01-08,240950.86,1443,0.0,1818.5714,0.0,Beta
major_test,0,5,1477,0.0,2936.0002,Global,s144,2024-01-09,241548.14,1441,0.0,1767.1428,0.0,Beta
major_test,0,5,1478,0.0,2936.0002,Global,s144,2024-01-10,242093.72,1438,0.0,1724.8572,0.0,Beta
major_test,0,5,1479,0.0,2936.0002,Global,s144,2024-01-11,242624.28,1437,0.0,1712.5714,0.0,Beta
major_test,0,5,1480,0.0,2936.0002,Global,s144,2024-01-12,243138.28,1432,0.0,1620.2858,0.0,Beta
major_test,0,5,1481,0.0,2936.0002,Global,s144,2024-01-13,243565.28,1430,0.0,1590.5714,0.0,Beta
major_test,0,5,1482,0.0,2936.0002,Global,s144,2024-01-14,243971.28,1428,0.0,1566.0,0.0,Beta
major_test,0,5,1483,0.0,2936.0002,Global,s144,2024-01-15,244361.58,1427,0.0,1546.0,0.0,Beta
major_test,0,5,1484,0.0,2936.0002,Global,s144,2024-01-16,244738.58,1426,0.0,1511.0,0.0,Beta
major_test,0,5,1485,0.0,2936.0002,Global,s144,2024-01-17,245103.58,1419,0.0,1511.2858,0.0,Beta
major_test,0,5,1486,0.0,2936.0002,Global,s144,2024-01-18,245419.86,1415,0.0,1499.7142,0.0,Beta
major_test,0,5,1487,0.0,2936.0002,Global,s144,2024-01-19,245717.72,1409,0.0,1507.5714,0.0,Beta
major_test,0,5,1488,0.0,2936.0002,Global,s144,2024-01-20,246032.72,1407,0.0,1486.1428,0.0,Beta
major_test,0,5,1489,0.0,2936.0002,Global,s144,2024-01-21,246324.86,1402,0.0,1466.4286,0.0,Beta
major_test,0,5,1490,0.0,2936.0002,Global,s144,2024-01-22,246565.42,1401,0.0,1442.8572,0.0,Beta
major_test,0,5,1491,0.0,2936.0002,Global,s144,2024-01-23,246781.58,1400,0.0,1447.2858,0.0,Beta
major_test,0,5,1492,0.0,2936.0002,Global,s144,2024-01-24,246990.28,1393,0.0,1436.2858,0.0,Beta
major_test,0,5,1493,0.0,2936.0002,Global,s144,2024-01-25,247197.86,1392,0.0,1415.7142,0.0,Beta
major_test,0,5,1494,0.0,2936.0002,Global,s144,2024-01-26,247355.42,1389,0.0,1430.8572,0.0,Beta
major_test,0,5,1495,0.0,2936.0002,Global,s144,2024-01-27,247481.42,1386,0.0,1445.1428,0.0,Beta
major_test,0,5,1496,0.0,2936.0002,Global,s144,2024-01-28,247581.0,1381,0.0,1443.8572,0.0,Beta
major_test,0,5,1497,0.0,2936.0002,Global,s144,2024-01-29,247682.0,1378,0.0,1441.4286,0.0,Beta
major_test,0,5,1498,0.0,2936.0002,Global,s144,2024-01-30,247760.58,1376,0.0,1433.5714,0.0,Beta
major_test,0,5,1499,0.0,2936.0002,Global,s144,2024-01-31,247824.28,1365,0.0,1429.1428,0.0,Beta
major_test,0,5,1500,0.0,2936.0002,Global,s144,2024-02-01,247829.42,1361,0.0,1426.1428,0.0,Beta
major_test,0,5,1501,0.0,2936.0002,Global,s144,2024-02-02,247833.0,1360,0.0,1378.2858,0.0,Beta
major_test,0,5,1502,0.0,2936.0002,Global,s144,2024-02-03,247757.42,1356,0.0,1369.4286,0.0,Beta
major_test,0,5,1503,0.0,2936.0002,Global,s144,2024-02-04,247671.58,1356,0.0,1349.8572,0.0,Beta
major_test,0,5,1504,0.0,2936.0002,Global,s144,2024-02-05,247570.72,1354,0.0,1324.7142,0.0,Beta
major_test,0,5,1505,0.0,2936.0002,Global,s144,2024-02-06,247455.58,1353,0.0,1287.1428,0.0,Beta
major_test,0,5,1506,0.0,2936.0002,Global,s144,2024-02-07,247313.14,1351,0.0,1266.7142,0.0,Beta
major_test,0,5,1507,0.0,2936.0002,Global,s144,2024-02-08,247132.58,1346,0.0,1244.0,0.0,Beta
major_test,0,5,1508,0.0,2936.0002,Global,s144,2024-02-09,246938.86,1340,0.0,1180.0,0.0,Beta
major_test,0,5,1509,0.0,2936.0002,Global,s144,2024-02-10,246713.72,1337,0.0,1125.0,0.0,Beta
major_test,0,5,1510,0.0,2936.0002,Global,s144,2024-02-11,246415.0,1334,0.0,1091.0,0.0,Beta
major_test,0,5,1511,0.0,2936.0002,Global,s144,2024-02-12,246049.58,1330,0.0,1072.7142,0.0,Beta
major_test,0,5,1512,0.0,2936.0002,Global,s144,2024-02-13,245653.72,1330,0.0,1059.5714,0.0,Beta
major_test,0,5,1513,0.0,2936.0002,Global,s144,2024-02-14,245239.42,1323,0.0,1060.4286,0.0,Beta
major_test,0,5,1514,0.0,2936.0002,Global,s144,2024-02-15,244775.86,1318,0.0,1058.1428,0.0,Beta
major_test,0,5,1515,0.0,2936.0002,Global,s144,2024-02-16,244245.58,1313,0.0,1051.7142,0.0,Beta
major_test,0,5,1516,0.0,2936.0002,Global,s144,2024-02-17,243667.86,1310,0.0,1056.4286,0.0,Beta
major_test,0,5,1517,0.0,2936.0002,Global,s144,2024-02-18,243058.58,1303,0.0,1052.2858,0.0,Beta
major_test,0,5,1518,0.0,2936.0002,Global,s144,2024-02-19,242407.28,1299,0.0,1047.4286,0.0,Beta
major_test,0,5,1519,0.0,2936.0002,Global,s144,2024-02-20,241735.42,1296,0.0,1042.2858,0.0,Beta
major_test,0,5,1520,0.0,2936.0002,Global,s144,2024-02-21,241014.14,1293,0.0,1030.2858,0.0,Beta
major_test,0,5,1521,0.0,2936.0002,Global,s144,2024-02-22,240233.58,1286,0.0,1025.4286,0.0,Beta
major_test,0,5,1522,0.0,2936.0002,Global,s144,2024-02-23,239444.14,1284,0.0,1025.7142,0.0,Beta
major_test,0,5,1523,0.0,2936.0002,Global,s144,2024-02-24,238664.28,1283,0.0,998.0,0.0,Beta
major_test,0,5,1524,0.0,2936.0002,Global,s144,2024-02-25,237894.86,1280,0.0,951.1429,0.0,Beta
major_test,0,5,1525,0.0,2936.0002,Global,s144,2024-02-26,237125.0,1280,0.0,896.4286,0.0,Beta
major_test,0,5,1526,0.0,2936.0002,Global,s144,2024-02-27,236330.72,1277,0.0,867.5714,0.0,Beta
major_test,0,5,1527,0.0,2936.0002,Global,s144,2024-02-28,235537.58,1271,0.0,847.8571,0.0,Beta
major_test,0,5,1528,0.0,2936.0002,Global,s144,2024-02-29,234763.86,1263,0.0,832.8571,0.0,Beta
major_test,0,5,1529,0.0,2936.0002,Global,s144,2024-03-01,233932.28,1261,0.0,795.1429,0.0,Beta
major_test,0,5,1530,0.0,2936.0002,Global,s144,2024-03-02,233029.42,1259,0.0,759.1429,0.0,Beta
major_test,0,5,1531,0.0,2936.0002,Global,s144,2024-03-03,232052.86,1257,0.0,752.8571,0.0,Beta
major_test,0,5,1532,0.0,2936.0002,Global,s144,2024-03-04,231024.86,1255,0.0,748.8571,0.0,Beta
major_test,0,5,1533,0.0,2936.0002,Global,s144,2024-03-05,229961.0,1255,0.0,734.4286,0.0,Beta
major_test,0,5,1534,0.0,2936.0002,Global,s144,2024-03-06,228862.58,1252,0.0,737.2857,0.0,Beta
major_test,0,5,1535,0.0,2936.0002,Global,s144,2024-03-07,227652.14,1247,0.0,742.0,0.0,Beta
major_test,0,5,1536,0.0,2936.0002,Global,s144,2024-03-08,226462.14,1243,0.0,734.0,0.0,Beta
major_test,0,5,1537,0.0,2936.0002,Global,s144,2024-03-09,225281.72,1241,0.0,739.1429,0.0,Beta
major_test,0,5,1538,0.0,2936.0002,Global,s144,2024-03-10,224118.0,1239,0.0,719.4286,0.0,Beta
major_test,0,5,1539,0.0,2936.0002,Global,s144,2024-03-11,222963.58,1236,0.0,718.0,0.0,Beta
major_test,0,5,1540,0.0,2936.0002,Global,s144,2024-03-12,221815.58,1234,0.0,712.8571,0.0,Beta
major_test,0,5,1541,0.0,2936.0002,Global,s144,2024-03-13,220687.0,1230,0.0,705.8571,0.0,Beta
major_test,0,5,1542,0.0,2936.0002,Global,s144,2024-03-14,219590.86,1226,0.0,694.8571,0.0,Beta
major_test,0,5,1543,0.0,2936.0002,Global,s144,2024-03-15,218432.58,1219,0.0,678.4286,0.0,Beta
major_test,0,5,1544,0.0,2936.0002,Global,s144,2024-03-16,217225.14,1216,0.0,651.8571,0.0,Beta
major_test,0,5,1545,0.0,2936.0002,Global,s144,2024-03-17,215986.14,1212,0.0,643.5714,0.0,Beta
major_test,0,5,1546,0.0,2936.0002,Global,s144,2024-03-18,214729.86,1211,0.0,638.1429,0.0,Beta
major_test,0,5,1547,0.0,2936.0002,Global,s144,2024-03-19,213472.14,1210,0.0,628.2857,0.0,Beta
major_test,0,5,1548,0.0,2936.0002,Global,s144,2024-03-20,212192.86,1206,0.0,621.5714,0.0,Beta
major_test,0,5,1549,0.0,2936.0002,Global,s144,2024-03-21,210930.72,1203,0.0,624.2857,0.0,Beta
major_test,0,5,1550,0.0,2936.0002,Global,s144,2024-03-22,209741.14,1197,0.0,613.8571,0.0,Beta
major_test,0,5,1551,0.0,2936.0002,Global,s144,2024-03-23,208588.58,1194,0.0,602.7143,0.0,Beta
major_test,0,5,1552,0.0,2936.0002,Global,s144,2024-03-24,207457.0,1188,0.0,590.4286,0.0,Beta
major_test,0,5,1553,0.0,2936.0002,Global,s144,2024-03-25,206346.14,1186,0.0,564.8571,0.0,Beta
major_test,0,5,1554,0.0,2936.0002,Global,s144,2024-03-26,205220.28,1188,0.0,548.1429,0.0,Beta
major_test,0,5,1555,0.0,2936.0002,Global,s144,2024-03-27,204088.72,1182,0.0,540.8571,0.0,Beta
major_test,0,5,1556,0.0,2936.0002,Global,s144,2024-03-28,203000.28,1177,0.0,524.2857,0.0,Beta
major_test,0,5,1557,0.0,2936.0002,Global,s144,2024-03-29,201910.28,1170,0.0,511.14285,0.0,Beta
major_test,0,5,1558,0.0,2936.0002,Global,s144,2024-03-30,200807.42,1169,0.0,512.1429,0.0,Beta
major_test,0,5,1559,0.0,2936.0002,Global,s144,2024-03-31,199709.42,1165,0.0,523.8571,0.0,Beta
major_test,0,5,1560,0.0,2936.0002,Global,s144,2024-04-01,198619.28,1165,0.0,527.1429,0.0,Beta
major_test,0,5,1561,0.0,2936.0002,Global,s144,2024-04-02,197537.0,1161,0.0,537.0,0.0,Beta
major_test,0,5,1562,0.0,2936.0002,Global,s144,2024-04-03,196459.58,1159,0.0,540.1429,0.0,Beta
major_test,0,5,1563,0.0,2936.0002,Global,s144,2024-04-04,195405.72,1152,0.0,539.2857,0.0,Beta
major_test,0,5,1564,0.0,2936.0002,Global,s144,2024-04-05,194339.42,1147,0.0,533.1429,0.0,Beta
major_test,0,5,1565,0.0,2936.0002,Global,s144,2024-04-06,193284.58,1144,0.0,527.2857,0.0,Beta
major_test,0,5,1566,0.0,2936.0002,Global,s144,2024-04-07,192239.72,1140,0.0,503.85715,0.0,Beta
major_test,0,5,1567,0.0,2936.0002,Global,s144,2024-04-08,191180.14,1140,0.0,501.2857,0.0,Beta
major_test,0,5,1568,0.0,2936.0002,Global,s144,2024-04-09,190127.86,1142,0.0,496.2857,0.0,Beta
major_test,0,5,1569,0.0,2936.0002,Global,s144,2024-04-10,189102.0,1144,0.0,487.7143,0.0,Beta
major_test,0,5,1570,0.0,2936.0002,Global,s144,2024-04-11,188073.72,1138,0.0,485.0,0.0,Beta
major_test,0,5,1571,0.0,2936.0002,Global,s144,2024-04-12,187096.0,1139,0.0,479.7143,0.0,Beta
major_test,0,5,1572,0.0,2936.0002,Global,s144,2024-04-13,186133.86,1137,0.0,458.85715,0.0,Beta
major_test,0,5,1573,0.0,2936.0002,Global,s144,2024-04-14,185158.58,1129,0.0,468.2857,0.0,Beta
major_test,0,5,1574,0.0,2936.0002,Global,s144,2024-04-15,184189.72,1128,0.0,465.42856,0.0,Beta
major_test,0,5,1575,0.0,2936.0002,Global,s144,2024-04-16,183217.86,1126,0.0,463.14285,0.0,Beta
major_test,0,5,1576,0.0,2936.0002,Global,s144,2024-04-17,182233.28,1122,0.0,460.85715,0.0,Beta
major_test,0,5,1577,0.0,2936.0002,Global,s144,2024-04-18,181219.0,1119,0.0,463.14285,0.0,Beta
major_test,0,5,1578,0.0,2936.0002,Global,s144,2024-04-19,180197.58,1117,0.0,462.14285,0.0,Beta
major_test,0,5,1579,0.0,2936.0002,Global,s144,2024-04-20,179171.28,1112,0.0,467.7143,0.0,Beta
major_test,0,5,1580,0.0,2936.0002,Global,s144,2024-04-21,178156.14,1117,0.0,462.7143,0.0,Beta
major_test,0,5,1581,0.0,2936.0002,Global,s144,2024-04-22,177135.14,1119,0.0,458.42856,0.0,Beta
major_test,0,5,1582,0.0,2936.0002,Global,s144,2024-04-23,176122.86,1119,0.0,467.0,0.0,Beta
major_test,0,5,1583,0.0,2936.0002,Global,s144,2024-04-24,175125.0,1120,0.0,470.14285,0.0,Beta
major_test,0,5,1584,0.0,2936.0002,Global,s144,2024-04-25,174137.86,1117,0.0,471.0,0.0,Beta
major_test,0,5,1585,0.0,2936.0002,Global,s144,2024-04-26,173171.14,1117,0.0,473.2857,0.0,Beta
major_test,0,5,1586,0.0,2936.0002,Global,s144,2024-04-27,172229.0,1114,0.0,477.2857,0.0,Beta
major_test,0,5,1587,0.0,2936.0002,Global,s144,2024-04-28,171282.0,1111,0.0,461.14285,0.0,Beta
major_test,0,5,1588,0.0,2936.0002,Global,s144,2024-04-29,170342.58,1112,0.0,475.2857,0.0,Beta
major_test,0,5,1589,0.0,2936.0002,Global,s144,2024-04-30,169393.86,1114,0.0,469.7143,0.0,Beta
major_test,0,5,1590,0.0,2936.0002,Global,s144,2024-05-01,168424.42,1109,0.0,477.42856,0.0,Beta
major_test,0,5,1591,0.0,2936.0002,Global,s144,2024-05-02,167460.28,1109,0.0,482.7143,0.0,Beta
major_test,0,5,1592,0.0,2936.0002,Global,s144,2024-05-03,166487.0,1108,0.0,486.42856,0.0,Beta
major_test,0,5,1593,0.0,2936.0002,Global,s144,2024-05-04,165504.42,1108,0.0,499.57144,0.0,Beta
major_test,0,5,1594,0.0,2936.0002,Global,s144,2024-05-05,164533.86,1107,0.0,540.0,0.0,Beta
major_test,0,5,1595,0.0,2936.0002,Global,s144,2024-05-06,163589.0,1108,0.0,549.2857,0.0,Beta
major_test,0,5,1596,0.0,2936.0002,Global,s144,2024-05-07,162668.42,1108,0.0,563.4286,0.0,Beta
major_test,0,5,1597,0.0,2936.0002,Global,s144,2024-05-08,161766.86,1103,0.0,575.4286,0.0,Beta
major_test,0,5,1598,0.0,2936.0002,Global,s144,2024-05-09,160868.72,1095,0.0,585.5714,0.0,Beta
major_test,0,5,1599,0.0,2936.0002,Global,s144,2024-05-10,159967.72,1094,0.0,611.7143,0.0,Beta
major_test,0,5,1600,0.0,2936.0002,Global,s144,2024-05-11,159084.42,1094,0.0,626.7143,0.0,Beta
major_test,0,5,1601,0.0,2936.0002,Global,s144,2024-05-12,158225.72,1095,0.0,624.1429,0.0,Beta
major_test,0,5,1602,0.0,2936.0002,Global,s144,2024-05-13,157351.58,1097,0.0,635.2857,0.0,Beta
major_test,0,5,1603,0.0,2936.0002,Global,s144,2024-05-14,156457.42,1096,0.0,638.2857,0.0,Beta
major_test,0,5,1604,0.0,2936.0002,Global,s144,2024-05-15,155561.0,1093,0.0,636.0,0.0,Beta
major_test,0,5,1605,0.0,2936.0002,Global,s144,2024-05-16,154618.0,1092,0.0,638.4286,0.0,Beta
major_test,0,5,1606,0.0,2936.0002,Global,s144,2024-05-17,153680.86,1090,0.0,637.5714,0.0,Beta
major_test,0,5,1607,0.0,2936.0002,Global,s144,2024-05-18,152748.14,1088,0.0,656.8571,0.0,Beta
major_test,0,5,1608,0.0,2936.0002,Global,s144,2024-05-19,151838.28,1083,0.0,662.8571,0.0,Beta
major_test,0,5,1609,0.0,2936.0002,Global,s144,2024-05-20,150920.86,1075,0.0,677.2857,0.0,Beta
major_test,0,5,1610,0.0,2936.0002,Global,s144,2024-05-21,150033.86,1074,0.0,686.4286,0.0,Beta
major_test,0,5,1611,0.0,2936.0002,Global,s144,2024-05-22,149151.0,1071,0.0,687.5714,0.0,Beta
major_test,0,5,1612,0.0,2936.0002,Global,s144,2024-05-23,148255.86,1069,0.0,686.7143,0.0,Beta
major_test,0,5,1613,0.0,2936.0002,Global,s144,2024-05-24,147327.14,1063,0.0,678.7143,0.0,Beta
major_test,0,5,1614,0.0,2936.0002,Global,s144,2024-05-25,146344.0,1060,0.0,663.1429,0.0,Beta
major_test,0,5,1615,0.0,2936.0002,Global,s144,2024-05-26,145311.72,1062,0.0,669.1429,0.0,Beta
major_test,0,5,1616,0.0,2936.0002,Global,s144,2024-05-27,144278.28,1062,0.0,660.5714,0.0,Beta
major_test,0,5,1617,0.0,2936.0002,Global,s144,2024-05-28,143223.42,1063,0.0,673.7143,0.0,Beta
major_test,0,5,1618,0.0,2936.0002,Global,s144,2024-05-29,142168.42,1051,0.0,677.4286,0.0,Beta
major_test,0,5,1619,0.0,2936.0002,Global,s144,2024-05-30,141054.42,1041,0.0,690.5714,0.0,Beta
major_test,0,5,1620,0.0,2936.0002,Global,s144,2024-05-31,139940.0,1037,0.0,811.5714,0.0,Beta
major_test,0,5,1621,0.0,2936.0002,Global,s144,2024-06-01,138901.58,1031,0.0,829.7143,0.0,Beta
major_test,0,5,1622,0.0,2936.0002,Global,s144,2024-06-02,137847.42,1029,0.0,851.0,0.0,Beta
major_test,0,5,1623,0.0,2936.0002,Global,s144,2024-06-03,136814.14,1028,0.0,864.5714,0.0,Beta
major_test,0,5,1624,0.0,2936.0002,Global,s144,2024-06-04,135787.58,1025,0.0,868.4286,0.0,Beta
major_test,0,5,1625,0.0,2936.0002,Global,s144,2024-06-05,134764.0,1013,0.0,883.8571,0.0,Beta
major_test,0,5,1626,0.0,2936.0002,Global,s144,2024-06-06,133766.86,1006,0.0,892.2857,0.0,Beta
major_test,0,5,1627,0.0,2936.0002,Global,s144,2024-06-07,132776.72,1001,0.0,810.4286,0.0,Beta
major_test,0,5,1628,0.0,2936.0002,Global,s144,2024-06-08,131712.86,999,0.0,812.5714,0.0,Beta
major_test,0,5,1629,0.0,2936.0002,Global,s144,2024-06-09,130657.71,998,0.0,809.1429,0.0,Beta
major_test,0,5,1630,0.0,2936.0002,Global,s144,2024-06-10,129593.57,1000,0.0,804.7143,0.0,Beta
major_test,0,5,1631,0.0,2936.0002,Global,s144,2024-06-11,128527.86,997,0.0,806.5714,0.0,Beta
major_test,0,5,1632,0.0,2936.0002,Global,s144,2024-06-12,127474.14,991,0.0,804.2857,0.0,Beta
major_test,0,5,1633,0.0,2936.0002,Global,s144,2024-06-13,126484.0,979,0.0,811.2857,0.0,Beta
major_test,0,5,1634,0.0,2936.0002,Global,s144,2024-06-14,125526.14,970,0.0,837.8571,0.0,Beta
major_test,0,5,1635,0.0,2936.0002,Global,s144,2024-06-15,124625.29,960,0.0,841.7143,0.0,Beta
major_test,0,5,1636,0.0,2936.0002,Global,s144,2024-06-16,123759.43,958,0.0,855.2857,0.0,Beta
major_test,0,5,1637,0.0,2936.0002,Global,s144,2024-06-17,122930.14,957,0.0,877.0,0.0,Beta
major_test,0,5,1638,0.0,2936.0002,Global,s144,2024-06-18,122124.43,960,0.0,895.7143,0.0,Beta
major_test,0,5,1639,0.0,2936.0002,Global,s144,2024-06-19,121351.57,949,0.0,896.0,0.0,Beta
major_test,0,5,1640,0.0,2936.0002,Global,s144,2024-06-20,120818.0,944,0.0,899.7143,0.0,Beta
major_test,0,5,1641,0.0,2936.0002,Global,s144,2024-06-21,120240.71,937,0.0,914.5714,0.0,Beta
major_test,0,5,1642,0.0,2936.0002,Global,s144,2024-06-22,119634.29,931,0.0,938.7143,0.0,Beta
major_test,0,5,1643,0.0,2936.0002,Global,s144,2024-06-23,118974.71,921,0.0,954.4286,0.0,Beta
major_test,0,5,1644,0.0,2936.0002,Global,s144,2024-06-24,118274.86,918,0.0,970.4286,0.0,Beta
major_test,0,5,1645,0.0,2936.0002,Global,s144,2024-06-25,117563.14,918,0.0,977.2857,0.0,Beta
major_test,0,5,1646,0.0,2936.0002,Global,s144,2024-06-26,116827.43,914,0.0,988.1429,0.0,Beta
major_test,0,5,1647,0.0,2936.0002,Global,s144,2024-06-27,116080.71,908,0.0,986.7143,0.0,Beta
major_test,0,5,1648,0.0,2936.0002,Global,s144,2024-06-28,115283.14,902,0.0,981.8571,0.0,Beta
major_test,0,5,1649,0.0,2936.0002,Global,s144,2024-06-29,114496.57,898,0.0,967.4286,0.0,Beta
major_test,0,5,1650,0.0,2936.0002,Global,s144,2024-06-30,113704.86,893,0.0,949.4286,0.0,Beta
major_test,0,5,1651,0.0,2936.0002,Global,s144,2024-07-01,112912.71,891,0.0,910.7143,0.0,Beta
major_test,0,5,1652,0.0,2936.0002,Global,s144,2024-07-02,112107.14,891,0.0,903.0,0.0,Beta
major_test,0,5,1653,0.0,2936.0002,Global,s144,2024-07-03,111309.71,888,0.0,910.4286,0.0,Beta
major_test,0,5,1654,0.0,2936.0002,Global,s144,2024-07-04,110384.0,879,0.0,917.2857,0.0,Beta
major_test,0,5,1655,0.0,2936.0002,Global,s144,2024-07-05,109577.71,871,0.0,919.1429,0.0,Beta
major_test,0,5,1656,0.0,2936.0002,Global,s144,2024-07-06,108822.0,864,0.0,933.7143,0.0,Beta
major_test,0,5,1657,0.0,2936.0002,Global,s144,2024-07-07,108138.29,858,0.0,943.4286,0.0,Beta
major_test,0,5,1658,0.0,2936.0002,Global,s144,2024-07-08,107506.43,852,0.0,966.5714,0.0,Beta
major_test,0,5,1659,0.0,2936.0002,Global,s144,2024-07-09,106918.14,850,0.0,973.8571,0.0,Beta
major_test,0,5,1660,0.0,2936.0002,Global,s144,2024-07-10,106330.57,837,0.0,963.0,0.0,Beta
major_test,0,5,1661,0.0,2936.0002,Global,s144,2024-07-11,105809.14,828,0.0,967.0,0.0,Beta
major_test,0,5,1662,0.0,2936.0002,Global,s144,2024-07-12,105303.14,816,0.0,980.5714,0.0,Beta
major_test,0,5,1663,0.0,2936.0002,Global,s144,2024-07-13,104810.43,805,0.0,988.8571,0.0,Beta
major_test,0,5,1664,0.0,2936.0002,Global,s144,2024-07-14,104331.14,800,0.0,1006.4286,0.0,Beta
major_test,0,5,1665,0.0,2936.0002,Global,s144,2024-07-15,103878.29,797,0.0,1026.5714,0.0,Beta
major_test,0,5,1666,0.0,2936.0002,Global,s144,2024-07-16,103436.0,790,0.0,1027.2858,0.0,Beta
major_test,0,5,1667,0.0,2936.0002,Global,s144,2024-07-17,103009.29,784,0.0,1036.1428,0.0,Beta
major_test,0,5,1668,0.0,2936.0002,Global,s144,2024-07-18,102565.57,780,0.0,1043.8572,0.0,Beta
major_test,0,5,1669,0.0,2936.0002,Global,s144,2024-07-19,102139.57,777,0.0,1073.0,0.0,Beta
major_test,0,5,1670,0.0,2936.0002,Global,s144,2024-07-20,101753.29,772,0.0,1086.8572,0.0,Beta
major_test,0,5,1671,0.0,2936.0002,Global,s144,2024-07-21,101400.86,764,0.0,1096.0,0.0,Beta
major_test,0,5,1672,0.0,2936.0002,Global,s144,2024-07-22,101052.0,757,0.0,1082.8572,0.0,Beta
major_test,0,5,1673,0.0,2936.0002,Global,s144,2024-07-23,100705.86,755,0.0,1085.5714,0.0,Beta
major_test,0,5,1674,0.0,2936.0002,Global,s144,2024-07-24,100382.71,750,0.0,1091.4286,0.0,Beta
major_test,0,5,1675,0.0,2936.0002,Global,s144,2024-07-25,100066.71,744,0.0,1094.1428,0.0,Beta
major_test,0,5,1676,0.0,2936.0002,Global,s144,2024-07-26,99754.71,736,0.0,1080.1428,0.0,Beta
major_test,0,5,1677,0.0,2936.0002,Global,s144,2024-07-27,99437.29,727,0.0,1055.2858,0.0,Beta
major_test,0,5,1678,0.0,2936.0002,Global,s144,2024-07-28,99100.57,722,0.0,1047.8572,0.0,Beta
major_test,0,5,1679,0.0,2936.0002,Global,s144,2024-07-29,98764.43,721,0.0,1052.0,0.0,Beta
major_test,0,5,1680,0.0,2936.0002,Global,s144,2024-07-30,98433.71,720,0.0,1045.2858,0.0,Beta
major_test,0,5,1681,0.0,2936.0002,Global,s144,2024-07-31,98095.86,710,0.0,1036.1428,0.0,Beta
major_test,0,5,1682,0.0,2936.0002,Global,s144,2024-08-01,97781.14,705,0.0,1021.0,0.0,Beta
major_test,0,5,1683,0.0,2936.0002,Global,s144,2024-08-02,97456.0,699,0.0,1008.7143,0.0,Beta
major_test,0,5,1684,0.0,2936.0002,Global,s144,2024-08-03,97137.86,699,0.0,1018.4286,0.0,Beta
major_test,0,5,1685,0.0,2936.0002,Global,s144,2024-08-04,96845.43,692,0.0,1003.4286,0.0,Beta
major_test,0,5,1686,0.0,2936.0002,Global,s144,2024-08-05,96569.43,688,0.0,991.2857,0.0,Beta
major_test,0,5,1687,0.0,2936.0002,Global,s144,2024-08-06,96302.43,686,0.0,977.1429,0.0,Beta
major_test,0,5,1688,0.0,2936.0002,Global,s144,2024-08-07,96048.86,675,0.0,973.1429,0.0,Beta
major_test,0,5,1689,0.0,2936.0002,Global,s144,2024-08-08,95833.14,666,0.0,963.1429,0.0,Beta
major_test,0,5,1690,0.0,2936.0002,Global,s144,2024-08-09,95650.86,657,0.0,937.4286,0.0,Beta
major_test,0,5,1691,0.0,2936.0002,Global,s144,2024-08-10,95471.43,652,0.0,918.5714,0.0,Beta
major_test,0,5,1692,0.0,2936.0002,Global,s144,2024-08-11,95291.71,650,0.0,913.0,0.0,Beta
