t0,location,spike_name,t1,target_ratio_t1_output,ds,location_index,spike_index,t0_index,n_bg_isolates_target,n_isolates_target_cusum,n_bg_isolates,n_bg_clusters,target_isolates_t0,total_isolates_t0,target_ratio_t0,spike_name_mut,target_isolates_t1,total_isolates_t1,target_ratio_t1_label,target_ratio_t1_mask
2024-05-08,Global,s164986,30,0.04106661304831505,major_test,0,3762,1597,6.571429,17756.363,161766.86,1103,0.0,575.4286,0.0,WT,0.0,810.4286,0.0,1
2024-05-08,Global,s19065,30,0.050360508263111115,major_test,0,466,1597,1.0,267332.28,161766.86,1103,0.0,575.4286,0.0,BA.1,0.0,810.4286,0.0,1
2024-05-08,Global,s19341,30,0.005875022150576115,major_test,0,471,1597,0.0,1469.0,161766.86,1103,0.0,575.4286,0.0,XBB,0.0,810.4286,0.0,1
2024-05-08,Global,s210354,30,0.005070920567959547,major_test,0,4739,1597,34.857143,117670.97,161766.86,1103,0.0,575.4286,0.0,XBB.1.5,0.0,810.4286,0.0,1
2024-05-08,Global,s23783,30,0.004990607034415007,major_test,0,581,1597,4931.143,14020.0,161766.86,1103,0.0,575.4286,0.0,HK.3,0.0,810.4286,0.0,1
2024-05-08,Global,s373496,30,0.047021519392728806,major_test,0,8238,1597,786.2857,786.2858,161766.86,1103,21.0,575.4286,0.03649454,KP.2,20.0,810.4286,0.024678301,1
2024-05-08,Global,s45322,30,0.013370399363338947,major_test,0,1054,1597,6.0,715907.8,161766.86,1103,0.0,575.4286,0.0,BA.5,0.0,810.4286,0.0,1
2024-05-08,Global,s5588,30,0.011462068185210228,major_test,0,139,1597,0.0,900501.06,161766.86,1103,0.0,575.4286,0.0,BA.2,0.0,810.4286,0.0,1
2024-05-08,Global,s5814,30,0.004987340420484543,major_test,0,150,1597,155.42857,9702.997,161766.86,1103,0.0,575.4286,0.0,EG.5,0.0,810.4286,0.0,1
2024-05-08,Global,s584416,30,0.17080838978290558,major_test,0,12493,1597,1013.1429,1013.1428,161766.86,1103,65.85714,575.4286,0.114448845,KP.3,155.42857,810.4286,0.19178565,1
2024-05-08,Global,s7200,30,0.012258157134056091,major_test,0,188,1597,0.0,81243.02,161766.86,1103,0.0,575.4286,0.0,BF.7,0.0,810.4286,0.0,1
2024-05-08,Global,s93007,30,0.029233621433377266,major_test,0,2143,1597,0.0,55147.008,161766.86,1103,0.0,575.4286,0.0,Gamma,0.0,810.4286,0.0,1
2024-05-08,Global,s9632,30,0.0049382406286895275,major_test,0,246,1597,2986.5713,3916.5708,161766.86,1103,0.14285715,575.4286,0.00024826216,BA.2.86,0.0,810.4286,0.0,1
2024-05-09,Global,s1080,30,0.038615595549345016,major_test,0,31,1598,0.0,583857.56,160868.72,1095,0.0,585.5714,0.0,Alpha,0.0,812.5714,0.0,1
2024-05-09,Global,s141680,30,0.012342655099928379,major_test,0,3271,1598,2.0,104830.97,160868.72,1095,0.0,585.5714,0.0,BQ.1.1,0.0,812.5714,0.0,1
2024-05-09,Global,s144,30,0.040967121720314026,major_test,0,5,1598,0.0,2936.0002,160868.72,1095,0.0,585.5714,0.0,Beta,0.0,812.5714,0.0,1
2024-05-09,Global,s14903,30,0.011057769879698753,major_test,0,376,1598,56363.145,57241.86,160868.72,1095,27.0,585.5714,0.04610881,JN.1,2.2857144,812.5714,0.0028129397,1
2024-05-09,Global,s15869,30,0.04368247464299202,major_test,0,405,1598,0.0,624430.4,160868.72,1095,0.0,585.5714,0.0,Delta,0.0,812.5714,0.0,1
2024-05-09,Global,s164986,30,0.04055805876851082,major_test,0,3762,1598,6.4285717,17756.363,160868.72,1095,0.0,585.5714,0.0,WT,0.0,812.5714,0.0,1
2024-05-09,Global,s19065,30,0.05083940178155899,major_test,0,466,1598,1.0,267332.28,160868.72,1095,0.0,585.5714,0.0,BA.1,0.0,812.5714,0.0,1
2024-05-09,Global,s19341,30,0.005948756821453571,major_test,0,471,1598,0.0,1469.0,160868.72,1095,0.0,585.5714,0.0,XBB,0.0,812.5714,0.0,1
2024-05-09,Global,s210354,30,0.005091405939310789,major_test,0,4739,1598,34.0,117670.97,160868.72,1095,0.0,585.5714,0.0,XBB.1.5,0.0,812.5714,0.0,1
2024-05-09,Global,s23783,30,0.004968884401023388,major_test,0,581,1598,4816.7144,14020.0,160868.72,1095,0.0,585.5714,0.0,HK.3,0.0,812.5714,0.0,1
2024-05-09,Global,s373496,30,0.03786551579833031,major_test,0,8238,1598,807.2857,807.2858,160868.72,1095,21.285715,585.5714,0.036350332,KP.2,19.714285,812.5714,0.024261603,1
2024-05-09,Global,s45322,30,0.015476473607122898,major_test,0,1054,1598,6.0,715907.8,160868.72,1095,0.0,585.5714,0.0,BA.5,0.0,812.5714,0.0,1
2024-05-09,Global,s5588,30,0.012063504196703434,major_test,0,139,1598,0.0,900501.06,160868.72,1095,0.0,585.5714,0.0,BA.2,0.0,812.5714,0.0,1
2024-05-09,Global,s5814,30,0.004967710468918085,major_test,0,150,1598,146.42857,9702.997,160868.72,1095,0.0,585.5714,0.0,EG.5,0.0,812.5714,0.0,1
2024-05-09,Global,s584416,30,0.17321692407131195,major_test,0,12493,1598,1079.0,1079.0,160868.72,1095,70.85714,585.5714,0.12100512,KP.3,157.14285,812.5714,0.1933896,1
2024-05-09,Global,s7200,30,0.012766687199473381,major_test,0,188,1598,0.0,81243.02,160868.72,1095,0.0,585.5714,0.0,BF.7,0.0,812.5714,0.0,1
2024-05-09,Global,s93007,30,0.03487784415483475,major_test,0,2143,1598,0.0,55147.008,160868.72,1095,0.0,585.5714,0.0,Gamma,0.0,812.5714,0.0,1
2024-05-09,Global,s9632,30,0.004940208978950977,major_test,0,246,1598,2958.2856,3916.7136,160868.72,1095,0.14285715,585.5714,0.00024396196,BA.2.86,0.0,812.5714,0.0,1
2024-05-10,Global,s1080,30,0.04302383214235306,major_test,0,31,1599,0.0,583857.56,159967.72,1094,0.0,611.7143,0.0,Alpha,0.0,809.1429,0.0,1
2024-05-10,Global,s141680,30,0.012136840261518955,major_test,0,3271,1599,2.0,104830.97,159967.72,1094,0.0,611.7143,0.0,BQ.1.1,0.0,809.1429,0.0,1
2024-05-10,Global,s144,30,0.04336501657962799,major_test,0,5,1599,0.0,2936.0002,159967.72,1094,0.0,611.7143,0.0,Beta,0.0,809.1429,0.0,1
2024-05-10,Global,s14903,30,0.010105215013027191,major_test,0,376,1599,56310.285,57268.86,159967.72,1094,27.428572,611.7143,0.04483886,JN.1,2.142857,809.1429,0.002648305,1
2024-05-10,Global,s15869,30,0.04619018733501434,major_test,0,405,1599,0.0,624430.4,159967.72,1094,0.0,611.7143,0.0,Delta,0.0,809.1429,0.0,1
2024-05-10,Global,s164986,30,0.04502337425947189,major_test,0,3762,1599,6.2857146,17756.363,159967.72,1094,0.0,611.7143,0.0,WT,0.0,809.1429,0.0,1
2024-05-10,Global,s19065,30,0.051431432366371155,major_test,0,466,1599,1.0,267332.28,159967.72,1094,0.0,611.7143,0.0,BA.1,0.0,809.1429,0.0,1
2024-05-10,Global,s19341,30,0.006465109996497631,major_test,0,471,1599,0.0,1469.0,159967.72,1094,0.0,611.7143,0.0,XBB,0.0,809.1429,0.0,1
2024-05-10,Global,s210354,30,0.0050020660273730755,major_test,0,4739,1599,33.0,117670.97,159967.72,1094,0.0,611.7143,0.0,XBB.1.5,0.0,809.1429,0.0,1
2024-05-10,Global,s23783,30,0.0049461666494607925,major_test,0,581,1599,4699.857,14020.0,159967.72,1094,0.0,611.7143,0.0,HK.3,0.0,809.1429,0.0,1
2024-05-10,Global,s373496,30,0.03228657320141792,major_test,0,8238,1599,828.5714,828.57153,159967.72,1094,23.428572,611.7143,0.03829986,KP.2,18.714285,809.1429,0.02312853,1
2024-05-10,Global,s45322,30,0.013957654125988483,major_test,0,1054,1599,6.0,715907.8,159967.72,1094,0.0,611.7143,0.0,BA.5,0.0,809.1429,0.0,1
2024-05-10,Global,s5588,30,0.011625446379184723,major_test,0,139,1599,0.0,900501.06,159967.72,1094,0.0,611.7143,0.0,BA.2,0.0,809.1429,0.0,1
2024-05-10,Global,s5814,30,0.005130539182573557,major_test,0,150,1599,138.28572,9702.997,159967.72,1094,0.0,611.7143,0.0,EG.5,0.0,809.1429,0.0,1
2024-05-10,Global,s584416,30,0.1778188794851303,major_test,0,12493,1599,1149.8572,1149.8572,159967.72,1094,69.14286,611.7143,0.1130313,KP.3,153.28572,809.1429,0.1894421,1
2024-05-10,Global,s7200,30,0.012390750460326672,major_test,0,188,1599,0.0,81243.02,159967.72,1094,0.0,611.7143,0.0,BF.7,0.0,809.1429,0.0,1
2024-05-10,Global,s93007,30,0.033905573189258575,major_test,0,2143,1599,0.0,55147.008,159967.72,1094,0.0,611.7143,0.0,Gamma,0.0,809.1429,0.0,1
2024-05-10,Global,s9632,30,0.004939168691635132,major_test,0,246,1599,2931.7144,3916.8564,159967.72,1094,0.14285715,611.7143,0.00023353574,BA.2.86,0.0,809.1429,0.0,1
2024-05-11,Global,s1080,30,0.04168294370174408,major_test,0,31,1600,0.0,583857.56,159084.42,1094,0.0,626.7143,0.0,Alpha,0.0,804.7143,0.0,1
2024-05-11,Global,s141680,30,0.012341853231191635,major_test,0,3271,1600,2.0,104830.97,159084.42,1094,0.0,626.7143,0.0,BQ.1.1,0.0,804.7143,0.0,1
2024-05-11,Global,s144,30,0.03814757987856865,major_test,0,5,1600,0.0,2936.0002,159084.42,1094,0.0,626.7143,0.0,Beta,0.0,804.7143,0.0,1
2024-05-11,Global,s14903,30,0.010071833617985249,major_test,0,376,1600,56252.0,57296.29,159084.42,1094,23.714285,626.7143,0.03783907,JN.1,1.5714285,804.7143,0.0019527782,1
2024-05-11,Global,s15869,30,0.04119603708386421,major_test,0,405,1600,0.0,624430.4,159084.42,1094,0.0,626.7143,0.0,Delta,0.0,804.7143,0.0,1
2024-05-11,Global,s164986,30,0.03907023370265961,major_test,0,3762,1600,6.1428576,17756.363,159084.42,1094,0.0,626.7143,0.0,WT,0.0,804.7143,0.0,1
2024-05-11,Global,s19065,30,0.05388740450143814,major_test,0,466,1600,1.0,267332.28,159084.42,1094,0.0,626.7143,0.0,BA.1,0.0,804.7143,0.0,1
2024-05-11,Global,s19341,30,0.006350976414978504,major_test,0,471,1600,0.0,1469.0,159084.42,1094,0.0,626.7143,0.0,XBB,0.0,804.7143,0.0,1
2024-05-11,Global,s210354,30,0.005481452215462923,major_test,0,4739,1600,32.0,117670.97,159084.42,1094,0.0,626.7143,0.0,XBB.1.5,0.0,804.7143,0.0,1
2024-05-11,Global,s23783,30,0.004974380601197481,major_test,0,581,1600,4579.4287,14020.0,159084.42,1094,0.0,626.7143,0.0,HK.3,0.0,804.7143,0.0,1
2024-05-11,Global,s373496,30,0.0378972664475441,major_test,0,8238,1600,852.0,852.0001,159084.42,1094,22.285715,626.7143,0.03555961,KP.2,17.714285,804.7143,0.022013135,1
2024-05-11,Global,s45322,30,0.013538133352994919,major_test,0,1054,1600,6.0,715907.8,159084.42,1094,0.0,626.7143,0.0,BA.5,0.0,804.7143,0.0,1
2024-05-11,Global,s5588,30,0.01165241189301014,major_test,0,139,1600,0.0,900501.06,159084.42,1094,0.0,626.7143,0.0,BA.2,0.0,804.7143,0.0,1
2024-05-11,Global,s5814,30,0.005000030621886253,major_test,0,150,1600,130.57143,9702.997,159084.42,1094,0.0,626.7143,0.0,EG.5,0.0,804.7143,0.0,1
2024-05-11,Global,s584416,30,0.16362208127975464,major_test,0,12493,1600,1219.0,1219.0,159084.42,1094,71.28571,626.7143,0.11374515,KP.3,150.57143,804.7143,0.18711166,1
2024-05-11,Global,s7200,30,0.013118172064423561,major_test,0,188,1600,0.0,81243.02,159084.42,1094,0.0,626.7143,0.0,BF.7,0.0,804.7143,0.0,1
2024-05-11,Global,s93007,30,0.03436383605003357,major_test,0,2143,1600,0.0,55147.008,159084.42,1094,0.0,626.7143,0.0,Gamma,0.0,804.7143,0.0,1
2024-05-11,Global,s9632,30,0.0049394965171813965,major_test,0,246,1600,2903.1428,3916.9993,159084.42,1094,0.14285715,626.7143,0.0002279462,BA.2.86,0.0,804.7143,0.0,1
2024-05-12,Global,s1080,30,0.03973230719566345,major_test,0,31,1601,0.0,583857.56,158225.72,1095,0.0,624.1429,0.0,Alpha,0.0,806.5714,0.0,1
2024-05-12,Global,s141680,30,0.012486482970416546,major_test,0,3271,1601,2.0,104830.97,158225.72,1095,0.0,624.1429,0.0,BQ.1.1,0.0,806.5714,0.0,1
2024-05-12,Global,s144,30,0.04011605679988861,major_test,0,5,1601,0.0,2936.0002,158225.72,1095,0.0,624.1429,0.0,Beta,0.0,806.5714,0.0,1
2024-05-12,Global,s14903,30,0.009285288862884045,major_test,0,376,1601,56187.0,57320.004,158225.72,1095,20.714285,624.1429,0.03318837,JN.1,1.2857143,806.5714,0.0015940489,1
2024-05-12,Global,s15869,30,0.04075448960065842,major_test,0,405,1601,0.0,624430.4,158225.72,1095,0.0,624.1429,0.0,Delta,0.0,806.5714,0.0,1
2024-05-12,Global,s164986,30,0.037827905267477036,major_test,0,3762,1601,6.0,17756.363,158225.72,1095,0.0,624.1429,0.0,WT,0.0,806.5714,0.0,1
2024-05-12,Global,s19065,30,0.0532929003238678,major_test,0,466,1601,1.0,267332.28,158225.72,1095,0.0,624.1429,0.0,BA.1,0.0,806.5714,0.0,1
2024-05-12,Global,s19341,30,0.006526953540742397,major_test,0,471,1601,0.0,1469.0,158225.72,1095,0.0,624.1429,0.0,XBB,0.0,806.5714,0.0,1
2024-05-12,Global,s210354,30,0.005241513717919588,major_test,0,4739,1601,30.857143,117670.97,158225.72,1095,0.0,624.1429,0.0,XBB.1.5,0.0,806.5714,0.0,1
2024-05-12,Global,s23783,30,0.0049512810073792934,major_test,0,581,1601,4458.7144,14020.0,158225.72,1095,0.0,624.1429,0.0,HK.3,0.0,806.5714,0.0,1
2024-05-12,Global,s373496,30,0.030892668291926384,major_test,0,8238,1601,874.2857,874.2858,158225.72,1095,22.714285,624.1429,0.036392763,KP.2,18.428572,806.5714,0.022848034,1
2024-05-12,Global,s45322,30,0.013922467827796936,major_test,0,1054,1601,6.0,715907.8,158225.72,1095,0.0,624.1429,0.0,BA.5,0.0,806.5714,0.0,1
2024-05-12,Global,s5588,30,0.011806314811110497,major_test,0,139,1601,0.0,900501.06,158225.72,1095,0.0,624.1429,0.0,BA.2,0.0,806.5714,0.0,1
2024-05-12,Global,s5814,30,0.004966155160218477,major_test,0,150,1601,122.28571,9702.997,158225.72,1095,0.0,624.1429,0.0,EG.5,0.0,806.5714,0.0,1
2024-05-12,Global,s584416,30,0.16534408926963806,major_test,0,12493,1601,1290.2858,1290.2858,158225.72,1095,74.42857,624.1429,0.119249254,KP.3,148.28572,806.5714,0.18384698,1
2024-05-12,Global,s7200,30,0.012637009844183922,major_test,0,188,1601,0.0,81243.02,158225.72,1095,0.0,624.1429,0.0,BF.7,0.0,806.5714,0.0,1
2024-05-12,Global,s93007,30,0.03245414420962334,major_test,0,2143,1601,0.0,55147.008,158225.72,1095,0.0,624.1429,0.0,Gamma,0.0,806.5714,0.0,1
2024-05-12,Global,s9632,30,0.004938976373523474,major_test,0,246,1601,2874.1428,3917.142,158225.72,1095,0.2857143,624.1429,0.00045777066,BA.2.86,0.0,806.5714,0.0,1
2024-05-13,Global,s1080,30,0.03715868294239044,major_test,0,31,1602,0.0,583857.56,157351.58,1097,0.0,635.2857,0.0,Alpha,0.0,804.2857,0.0,1
2024-05-13,Global,s141680,30,0.012747900560498238,major_test,0,3271,1602,2.0,104830.97,157351.58,1097,0.0,635.2857,0.0,BQ.1.1,0.0,804.2857,0.0,1
2024-05-13,Global,s144,30,0.04199619218707085,major_test,0,5,1602,0.0,2936.0002,157351.58,1097,0.0,635.2857,0.0,Beta,0.0,804.2857,0.0,1
2024-05-13,Global,s14903,30,0.008236682042479515,major_test,0,376,1602,56113.57,57340.72,157351.58,1097,17.857143,635.2857,0.028108839,JN.1,1.1428572,804.2857,0.0014209592,1
2024-05-13,Global,s15869,30,0.04610350355505943,major_test,0,405,1602,0.0,624430.4,157351.58,1097,0.0,635.2857,0.0,Delta,0.0,804.2857,0.0,1
2024-05-13,Global,s164986,30,0.04476293548941612,major_test,0,3762,1602,6.0,17756.363,157351.58,1097,0.0,635.2857,0.0,WT,0.0,804.2857,0.0,1
2024-05-13,Global,s19065,30,0.0552973747253418,major_test,0,466,1602,1.0,267332.28,157351.58,1097,0.0,635.2857,0.0,BA.1,0.0,804.2857,0.0,1
2024-05-13,Global,s19341,30,0.006263069808483124,major_test,0,471,1602,0.0,1469.0,157351.58,1097,0.0,635.2857,0.0,XBB,0.0,804.2857,0.0,1
2024-05-13,Global,s210354,30,0.005422050133347511,major_test,0,4739,1602,29.571428,117670.97,157351.58,1097,0.0,635.2857,0.0,XBB.1.5,0.0,804.2857,0.0,1
2024-05-13,Global,s23783,30,0.005006030667573214,major_test,0,581,1602,4342.0,14020.0,157351.58,1097,0.0,635.2857,0.0,HK.3,0.0,804.2857,0.0,1
2024-05-13,Global,s373496,30,0.032626453787088394,major_test,0,8238,1602,897.0,897.0001,157351.58,1097,22.285715,635.2857,0.03507983,KP.2,18.428572,804.2857,0.022912966,1
2024-05-13,Global,s45322,30,0.014168903231620789,major_test,0,1054,1602,6.0,715907.8,157351.58,1097,0.0,635.2857,0.0,BA.5,0.0,804.2857,0.0,1
2024-05-13,Global,s5588,30,0.011659147217869759,major_test,0,139,1602,0.0,900501.06,157351.58,1097,0.0,635.2857,0.0,BA.2,0.0,804.2857,0.0,1
2024-05-13,Global,s5814,30,0.005372198764234781,major_test,0,150,1602,114.14286,9702.997,157351.58,1097,0.0,635.2857,0.0,EG.5,0.0,804.2857,0.0,1
2024-05-13,Global,s584416,30,0.16288115084171295,major_test,0,12493,1602,1364.7142,1364.7144,157351.58,1097,76.42857,635.2857,0.12030583,KP.3,145.28572,804.2857,0.18063945,1
2024-05-13,Global,s7200,30,0.013284646905958652,major_test,0,188,1602,0.0,81243.02,157351.58,1097,0.0,635.2857,0.0,BF.7,0.0,804.2857,0.0,1
2024-05-13,Global,s93007,30,0.03736330568790436,major_test,0,2143,1602,0.0,55147.008,157351.58,1097,0.0,635.2857,0.0,Gamma,0.0,804.2857,0.0,1
2024-05-13,Global,s9632,30,0.004938648082315922,major_test,0,246,1602,2842.7144,3917.4277,157351.58,1097,0.2857143,635.2857,0.00044974143,BA.2.86,0.0,804.2857,0.0,1
2024-05-14,Global,s1080,30,0.04215797781944275,major_test,0,31,1603,0.0,583857.56,156457.42,1096,0.0,638.2857,0.0,Alpha,0.0,811.2857,0.0,1
2024-05-14,Global,s141680,30,0.012315981090068817,major_test,0,3271,1603,2.0,104830.97,156457.42,1096,0.0,638.2857,0.0,BQ.1.1,0.0,811.2857,0.0,1
2024-05-14,Global,s144,30,0.04005017131567001,major_test,0,5,1603,0.0,2936.0002,156457.42,1096,0.0,638.2857,0.0,Beta,0.0,811.2857,0.0,1
2024-05-14,Global,s14903,30,0.006646229885518551,major_test,0,376,1603,56031.715,57358.574,156457.42,1096,15.857142,638.2857,0.02484333,JN.1,1.1428572,811.2857,0.0014086987,1
2024-05-14,Global,s15869,30,0.044669270515441895,major_test,0,405,1603,0.0,624430.4,156457.42,1096,0.0,638.2857,0.0,Delta,0.0,811.2857,0.0,1
2024-05-14,Global,s164986,30,0.04432268440723419,major_test,0,3762,1603,6.0,17756.363,156457.42,1096,0.0,638.2857,0.0,WT,0.0,811.2857,0.0,1
2024-05-14,Global,s19065,30,0.05306459218263626,major_test,0,466,1603,1.0,267332.28,156457.42,1096,0.0,638.2857,0.0,BA.1,0.0,811.2857,0.0,1
2024-05-14,Global,s19341,30,0.006259088404476643,major_test,0,471,1603,0.0,1469.0,156457.42,1096,0.0,638.2857,0.0,XBB,0.0,811.2857,0.0,1
2024-05-14,Global,s210354,30,0.005212009884417057,major_test,0,4739,1603,27.0,117670.97,156457.42,1096,0.0,638.2857,0.0,XBB.1.5,0.0,811.2857,0.0,1
2024-05-14,Global,s23783,30,0.004966842941939831,major_test,0,581,1603,4220.4287,14020.0,156457.42,1096,0.0,638.2857,0.0,HK.3,0.0,811.2857,0.0,1
2024-05-14,Global,s373496,30,0.030618969351053238,major_test,0,8238,1603,919.2857,919.2858,156457.42,1096,21.285715,638.2857,0.033348255,KP.2,17.0,811.2857,0.020954393,1
2024-05-14,Global,s45322,30,0.01427961140871048,major_test,0,1054,1603,5.2857146,715907.8,156457.42,1096,0.0,638.2857,0.0,BA.5,0.0,811.2857,0.0,1
2024-05-14,Global,s5588,30,0.011973817832767963,major_test,0,139,1603,0.0,900501.06,156457.42,1096,0.0,638.2857,0.0,BA.2,0.0,811.2857,0.0,1
2024-05-14,Global,s5814,30,0.005124667659401894,major_test,0,150,1603,106.42857,9702.997,156457.42,1096,0.0,638.2857,0.0,EG.5,0.0,811.2857,0.0,1
2024-05-14,Global,s584416,30,0.1571952849626541,major_test,0,12493,1603,1441.1428,1441.143,156457.42,1096,79.42857,638.2857,0.12444047,KP.3,144.57143,811.2857,0.1782004,1
2024-05-14,Global,s7200,30,0.013407866470515728,major_test,0,188,1603,0.0,81243.02,156457.42,1096,0.0,638.2857,0.0,BF.7,0.0,811.2857,0.0,1
2024-05-14,Global,s93007,30,0.0367431640625,major_test,0,2143,1603,0.0,55147.008,156457.42,1096,0.0,638.2857,0.0,Gamma,0.0,811.2857,0.0,1
2024-05-14,Global,s9632,30,0.004938230849802494,major_test,0,246,1603,2812.1428,3917.7134,156457.42,1096,0.2857143,638.2857,0.0004476276,BA.2.86,0.0,811.2857,0.0,1
2024-05-15,Global,s1080,30,0.040272679179906845,major_test,0,31,1604,0.0,583857.56,155561.0,1093,0.0,636.0,0.0,Alpha,0.0,837.8571,0.0,1
2024-05-15,Global,s141680,30,0.012584391981363297,major_test,0,3271,1604,2.0,104830.97,155561.0,1093,0.0,636.0,0.0,BQ.1.1,0.0,837.8571,0.0,1
2024-05-15,Global,s144,30,0.040821827948093414,major_test,0,5,1604,0.0,2936.0002,155561.0,1093,0.0,636.0,0.0,Beta,0.0,837.8571,0.0,1
2024-05-15,Global,s14903,30,0.005350691266357899,major_test,0,376,1604,55945.145,57374.43,155561.0,1093,15.428572,636.0,0.02425876,JN.1,1.4285715,837.8571,0.00170503,1
2024-05-15,Global,s15869,30,0.04423680528998375,major_test,0,405,1604,0.0,624430.4,155561.0,1093,0.0,636.0,0.0,Delta,0.0,837.8571,0.0,1
2024-05-15,Global,s164986,30,0.04237250238656998,major_test,0,3762,1604,6.0,17756.363,155561.0,1093,0.0,636.0,0.0,WT,0.0,837.8571,0.0,1
2024-05-15,Global,s19065,30,0.058676932007074356,major_test,0,466,1604,1.0,267332.28,155561.0,1093,0.0,636.0,0.0,BA.1,0.0,837.8571,0.0,1
2024-05-15,Global,s19341,30,0.006232109852135181,major_test,0,471,1604,0.0,1469.0,155561.0,1093,0.0,636.0,0.0,XBB,0.0,837.8571,0.0,1
2024-05-15,Global,s210354,30,0.0050647365860641,major_test,0,4739,1604,24.428572,117670.97,155561.0,1093,0.0,636.0,0.0,XBB.1.5,0.0,837.8571,0.0,1
2024-05-15,Global,s23783,30,0.004992634057998657,major_test,0,581,1604,4097.2856,14020.0,155561.0,1093,0.0,636.0,0.0,HK.3,0.0,837.8571,0.0,1
2024-05-15,Global,s373496,30,0.022568734362721443,major_test,0,8238,1604,940.5714,940.57153,155561.0,1093,19.857143,636.0,0.031221924,KP.2,18.142857,837.8571,0.02165388,1
2024-05-15,Global,s45322,30,0.014973816461861134,major_test,0,1054,1604,4.571429,715907.8,155561.0,1093,0.0,636.0,0.0,BA.5,0.0,837.8571,0.0,1
2024-05-15,Global,s5588,30,0.012016981840133667,major_test,0,139,1604,0.0,900501.06,155561.0,1093,0.0,636.0,0.0,BA.2,0.0,837.8571,0.0,1
2024-05-15,Global,s5814,30,0.005319764371961355,major_test,0,150,1604,98.71429,9702.997,155561.0,1093,0.0,636.0,0.0,EG.5,0.0,837.8571,0.0,1
2024-05-15,Global,s584416,30,0.16216646134853363,major_test,0,12493,1604,1520.5714,1520.5715,155561.0,1093,79.42857,636.0,0.1248877,KP.3,151.0,837.8571,0.18022166,1
2024-05-15,Global,s7200,30,0.014979499392211437,major_test,0,188,1604,0.0,81243.02,155561.0,1093,0.0,636.0,0.0,BF.7,0.0,837.8571,0.0,1
2024-05-15,Global,s93007,30,0.0361199826002121,major_test,0,2143,1604,0.0,55147.008,155561.0,1093,0.0,636.0,0.0,Gamma,0.0,837.8571,0.0,1
2024-05-15,Global,s9632,30,0.00493817962706089,major_test,0,246,1604,2782.0,3917.999,155561.0,1093,0.2857143,636.0,0.0004492363,BA.2.86,0.0,837.8571,0.0,1
2024-05-16,Global,s1080,30,0.03635777160525322,major_test,0,31,1605,0.0,583857.56,154618.0,1092,0.0,638.4286,0.0,Alpha,0.0,841.7143,0.0,1
2024-05-16,Global,s141680,30,0.013050157576799393,major_test,0,3271,1605,2.0,104830.97,154618.0,1092,0.0,638.4286,0.0,BQ.1.1,0.0,841.7143,0.0,1
2024-05-16,Global,s144,30,0.04186006635427475,major_test,0,5,1605,0.0,2936.0002,154618.0,1092,0.0,638.4286,0.0,Beta,0.0,841.7143,0.0,1
2024-05-16,Global,s14903,30,0.0051455688662827015,major_test,0,376,1605,55831.285,57389.86,154618.0,1092,15.142858,638.4286,0.023718953,JN.1,1.2857143,841.7143,0.0015274949,1
2024-05-16,Global,s15869,30,0.04246921464800835,major_test,0,405,1605,0.0,624430.4,154618.0,1092,0.0,638.4286,0.0,Delta,0.0,841.7143,0.0,1
2024-05-16,Global,s164986,30,0.03865576162934303,major_test,0,3762,1605,6.0,17756.363,154618.0,1092,0.0,638.4286,0.0,WT,0.0,841.7143,0.0,1
2024-05-16,Global,s19065,30,0.05448621138930321,major_test,0,466,1605,1.0,267332.28,154618.0,1092,0.0,638.4286,0.0,BA.1,0.0,841.7143,0.0,1
2024-05-16,Global,s19341,30,0.006291487719863653,major_test,0,471,1605,0.0,1469.0,154618.0,1092,0.0,638.4286,0.0,XBB,0.0,841.7143,0.0,1
2024-05-16,Global,s210354,30,0.0050495401956140995,major_test,0,4739,1605,22.0,117670.97,154618.0,1092,0.0,638.4286,0.0,XBB.1.5,0.0,841.7143,0.0,1
2024-05-16,Global,s23783,30,0.004986172076314688,major_test,0,581,1605,3967.4285,14020.0,154618.0,1092,0.0,638.4286,0.0,HK.3,0.0,841.7143,0.0,1
2024-05-16,Global,s373496,30,0.025167370215058327,major_test,0,8238,1605,960.4286,960.42865,154618.0,1092,19.714285,638.4286,0.03087939,KP.2,18.142857,841.7143,0.021554649,1
2024-05-16,Global,s45322,30,0.0135481096804142,major_test,0,1054,1605,3.857143,715907.8,154618.0,1092,0.0,638.4286,0.0,BA.5,0.0,841.7143,0.0,1
2024-05-16,Global,s5588,30,0.011713149957358837,major_test,0,139,1605,0.0,900501.06,154618.0,1092,0.0,638.4286,0.0,BA.2,0.0,841.7143,0.0,1
2024-05-16,Global,s5814,30,0.005064568482339382,major_test,0,150,1605,91.14286,9702.997,154618.0,1092,0.0,638.4286,0.0,EG.5,0.0,841.7143,0.0,1
2024-05-16,Global,s584416,30,0.1586945503950119,major_test,0,12493,1605,1600.0,1600.0001,154618.0,1092,78.57143,638.4286,0.12307003,KP.3,151.28572,841.7143,0.17973524,1
2024-05-16,Global,s7200,30,0.012835659086704254,major_test,0,188,1605,0.0,81243.02,154618.0,1092,0.0,638.4286,0.0,BF.7,0.0,841.7143,0.0,1
2024-05-16,Global,s93007,30,0.034755200147628784,major_test,0,2143,1605,0.0,55147.008,154618.0,1092,0.0,638.4286,0.0,Gamma,0.0,841.7143,0.0,1
